CN,Realization,diameter,H,albedo,taxonomy,density,porosity,strength,base_density,mass,a,b,c
NA,717696,148.3535520575998,21.40955611516778,0.2190945716409013,S,1914.836079333218,0.4295061195656308,438673.34413489775,3356.4533205426815,3273588389.3410277,114.45732236521047,115.02082932024004,248.012614820392
NA,412876,147.46331594919934,22.226884337540575,0.1044547600833932,S,2220.713409847391,0.2624304027949721,1940058.023849374,3010.8526954780136,3728577065.0068064,110.7373888187814,121.73639090752226,237.8686926345712
NA,602261,152.18710759191308,21.594208971892307,0.17563483091432133,S,2916.4174509055424,0.10033216952797244,9566027.824883536,3241.6602574034346,5382473494.0187845,119.4930612641392,120.59785741302365,244.59710351007828
NA,724232,153.52544454240797,21.30997012949342,0.22423385479273275,S,1957.950976659757,0.34469000561532315,612671.9752710607,2987.8240732437393,3709723376.8350506,118.22547200665156,127.62729339909934,239.82059434125767
NA,601434,150.20296172023606,21.572129391400395,0.18400990998453923,S,3532.584588322708,0.0460577780949607,4227466.4527933905,3703.143132996121,6267966705.284896,120.04729202057015,120.60589916663962,234.05319284575907
NA,904057,148.98197160375955,20.9231612419484,0.3400306223910535,S,2860.054937960005,0.1936382718935808,4426642.518460173,3546.863446354625,4951926042.579744,116.37434557897689,114.49197584271108,248.18118280938256
NA,655662,154.72084026068163,21.42574386528422,0.19845168243926015,S,2404.258870036353,0.3454016746177646,531225.6822917026,3672.8765974652465,4662579986.892212,121.20872730923296,123.86851516760922,246.69004439045645
NA,547630,150.20960725392862,21.832143639817893,0.1448095102610532,S,2724.211730923546,0.1778208688050418,5645105.683481718,3313.404132459755,4834289036.72799,123.02253455686748,117.72271727711237,234.01741813580404
NA,537086,149.31745178032256,21.72795062655939,0.1613052756962133,S,2312.87795167632,0.30779466117610155,1640218.075650432,3341.3177014873204,4031652088.564364,124.5761537179256,121.80054080752682,219.4055325977855
NA,363310,149.65910709978954,22.53241667855128,0.07653797908169217,S,2111.678916438814,0.3613228410639105,340911.77278086933,3306.3322946392127,3706260623.266815,120.20922409937955,119.63997102973678,233.07481931508
NA,668431,152.21641762730363,21.48171146639529,0.1947342677657958,S,1972.3458180446191,0.4259332708209859,581698.5031540917,3435.743124959212,3642220010.4983754,116.71547489798488,124.4110841357147,242.8829192507548
NA,530910,148.3728452942032,21.77226955532022,0.1568314975989284,S,3000.327342848021,0.11366092698169009,6591397.352349867,3385.078503456702,5131336995.0676775,123.84328143158508,111.15246427912466,237.2857888119769
NA,646997,149.79218863672745,21.44108901950861,0.20875458424370735,S,1818.8856930403472,0.405628808632627,687163.2920353105,3060.184812887605,3200895738.74252,112.97490029352188,123.65011121641608,240.59745052628816
NA,599731,146.5457699069201,21.72827374955133,0.16741481538161168,S,1497.9670456564822,0.5723958887705114,315730.73852732434,3503.1633380450503,2468429581.136528,123.91073661291357,112.86586957503874,225.0340777925181
NA,601314,148.04550024993665,21.63959622321495,0.17800042898275423,S,2235.439703270305,0.3024512286751741,2169584.6998911384,3204.707391319213,3797932290.3837657,117.50108197688358,119.58746141842066,230.91817839034437
NA,718904,152.95470148218794,21.309595848645618,0.2259883029833669,S,2090.644104095681,0.3601384197357703,328356.3888460757,3267.3380752636426,3917123123.757317,123.18835871616132,121.48661555997644,239.10595355973828
